id,date,commodity_group,commodity_id,commodity,price
10068784,2023-07-12,Others,17,Tea Loose,303
10069224,2023-07-12,Vegetables,18,Tomato,123
10069663,2023-07-12,Grains & Pulses,19,Tur/Arhar Dal,158
10070126,2023-07-12,Grains & Pulses,20,Urad Dal,128
10070577,2023-07-12,Edible Oils,21,Vanaspati (Packed),109
10071013,2023-07-12,Grains & Pulses,22,Wheat,41
10071415,2023-07-13,Grains & Pulses,1,Atta (Wheat),41
10071862,2023-07-13,Grains & Pulses,2,Gram Dal,71
10072292,2023-07-13,Edible Oils,3,Groundnut Oil (Packed),187
10072613,2023-07-13,Others,4,Gur,57
10073043,2023-07-13,Grains & Pulses,5,Masoor Dal,81
10073486,2023-07-13,Others,6,Milk @,40
10073921,2023-07-13,Grains & Pulses,7,Moong Dal,121
10074364,2023-07-13,Edible Oils,8,Mustard Oil (Packed),159
10074796,2023-07-13,Vegetables,9,Onion,25
10075235,2023-07-13,Edible Oils,10,Palm Oil (Packed),93
10075580,2023-07-13,Vegetables,11,Potato,29
10076025,2023-07-13,Grains & Pulses,12,Rice,59
10076471,2023-07-13,Others,13,Salt Pack (Iodised),27
10077294,2023-07-13,Others,15,Sugar,41
10077737,2023-07-13,Edible Oils,16,Sunflower Oil (Packed),112
10078135,2023-07-13,Others,17,Tea Loose,303
10078552,2023-07-13,Vegetables,18,Tomato,132
10078965,2023-07-13,Grains & Pulses,19,Tur/Arhar Dal,158
10079403,2023-07-13,Grains & Pulses,20,Urad Dal,128
10079830,2023-07-13,Edible Oils,21,Vanaspati (Packed),109
10080246,2023-07-13,Grains & Pulses,22,Wheat,41
10080634,2023-07-14,Grains & Pulses,1,Atta (Wheat),41
10081115,2023-07-14,Grains & Pulses,2,Gram Dal,71
10081578,2023-07-14,Edible Oils,3,Groundnut Oil (Packed),192
10081926,2023-07-14,Others,4,Gur,57
10082387,2023-07-14,Grains & Pulses,5,Masoor Dal,81
10082866,2023-07-14,Others,6,Milk @,40
10083333,2023-07-14,Grains & Pulses,7,Moong Dal,121
10083811,2023-07-14,Edible Oils,8,Mustard Oil (Packed),157
10084280,2023-07-14,Vegetables,9,Onion,23
10084751,2023-07-14,Edible Oils,10,Palm Oil (Packed),93
10085119,2023-07-14,Vegetables,11,Potato,29
10085595,2023-07-14,Grains & Pulses,12,Rice,59
10086077,2023-07-14,Others,13,Salt Pack (Iodised),27
10086958,2023-07-14,Others,15,Sugar,41
10087432,2023-07-14,Edible Oils,16,Sunflower Oil (Packed),116
10087858,2023-07-14,Others,17,Tea Loose,303
10088310,2023-07-14,Vegetables,18,Tomato,132
10088760,2023-07-14,Grains & Pulses,19,Tur/Arhar Dal,158
10089231,2023-07-14,Grains & Pulses,20,Urad Dal,128
10089691,2023-07-14,Edible Oils,21,Vanaspati (Packed),111
10090134,2023-07-14,Grains & Pulses,22,Wheat,41
10090547,2023-07-15,Grains & Pulses,1,Atta (Wheat),41
10090985,2023-07-15,Grains & Pulses,2,Gram Dal,71
10091407,2023-07-15,Edible Oils,3,Groundnut Oil (Packed),192
10091726,2023-07-15,Others,4,Gur,57
10092150,2023-07-15,Grains & Pulses,5,Masoor Dal,81
10092586,2023-07-15,Others,6,Milk @,40
10093015,2023-07-15,Grains & Pulses,7,Moong Dal,121
10093452,2023-07-15,Edible Oils,8,Mustard Oil (Packed),157
10093880,2023-07-15,Vegetables,9,Onion,23
10094311,2023-07-15,Edible Oils,10,Palm Oil (Packed),93
10094666,2023-07-15,Vegetables,11,Potato,29
10095101,2023-07-15,Grains & Pulses,12,Rice,59
