id,date,commodity_group,commodity_id,commodity,zone,centre_id,centre,price
7554299,2023-01-08,Vegetables,11,Potato,"South Zone",37,Chennai,31
7554726,2023-01-08,Others,13,"Salt Pack (Iodised)","South Zone",37,Chennai,25
7554513,2023-01-08,"Grains & Pulses",12,Rice,"South Zone",37,Chennai,57
7555344,2023-01-08,"Edible Oils",16,"Sunflower Oil (Packed)","South Zone",37,Chennai,157
7555134,2023-01-08,Others,15,Sugar,"South Zone",37,Chennai,38
7555545,2023-01-08,Others,17,"Tea Loose","South Zone",37,Chennai,303
7559010,2023-01-09,"Edible Oils",8,"Mustard Oil (Packed)","South Zone",37,Chennai,179
7555971,2023-01-08,"Grains & Pulses",19,"Tur/Arhar Dal","South Zone",37,Chennai,122
7556398,2023-01-08,"Edible Oils",21,"Vanaspati (Packed)","South Zone",37,Chennai,119
7556834,2023-01-09,"Grains & Pulses",1,"Atta (Wheat)","South Zone",37,Chennai,39
7557154,2023-01-09,"Grains & Pulses",2,"Gram Dal","South Zone",37,Chennai,73
7558370,2023-01-09,Others,6,"Milk @","South Zone",37,Chennai,40
7558690,2023-01-09,"Grains & Pulses",7,"Moong Dal","South Zone",37,Chennai,111
7555757,2023-01-08,Vegetables,18,Tomato,"South Zone",37,Chennai,21
7556184,2023-01-08,"Grains & Pulses",20,"Urad Dal","South Zone",37,Chennai,121
7556609,2023-01-08,"Grains & Pulses",22,Wheat,"South Zone",37,Chennai,41
7557469,2023-01-09,"Edible Oils",3,"Groundnut Oil (Packed)","South Zone",37,Chennai,189
7557731,2023-01-09,Others,4,Gur,"South Zone",37,Chennai,63
7558051,2023-01-09,"Grains & Pulses",5,"Masoor Dal","South Zone",37,Chennai,89
7559662,2023-01-09,"Edible Oils",10,"Palm Oil (Packed)","South Zone",37,Chennai,98
7559929,2023-01-09,Vegetables,11,Potato,"South Zone",37,Chennai,33
7559338,2023-01-09,Vegetables,9,Onion,"South Zone",37,Chennai,26
7560258,2023-01-09,"Grains & Pulses",12,Rice,"South Zone",37,Chennai,57
7560577,2023-01-09,Others,13,"Salt Pack (Iodised)","South Zone",37,Chennai,26
7561193,2023-01-09,Others,15,Sugar,"South Zone",37,Chennai,38
7561511,2023-01-09,"Edible Oils",16,"Sunflower Oil (Packed)","South Zone",37,Chennai,157
7561815,2023-01-09,Others,17,"Tea Loose","South Zone",37,Chennai,303
7562463,2023-01-09,"Grains & Pulses",19,"Tur/Arhar Dal","South Zone",37,Chennai,122
7563103,2023-01-09,"Edible Oils",21,"Vanaspati (Packed)","South Zone",37,Chennai,119
7562783,2023-01-09,"Grains & Pulses",20,"Urad Dal","South Zone",37,Chennai,121
7564117,2023-01-10,"Grains & Pulses",2,"Gram Dal","South Zone",37,Chennai,73
7562134,2023-01-09,Vegetables,18,Tomato,"South Zone",37,Chennai,23
7563424,2023-01-09,"Grains & Pulses",22,Wheat,"South Zone",37,Chennai,41
7563748,2023-01-10,"Grains & Pulses",1,"Atta (Wheat)","South Zone",37,Chennai,39
7565471,2023-01-10,Others,6,"Milk @","South Zone",37,Chennai,40
7564469,2023-01-10,"Edible Oils",3,"Groundnut Oil (Packed)","South Zone",37,Chennai,183
7564745,2023-01-10,Others,4,Gur,"South Zone",37,Chennai,63
7565102,2023-01-10,"Grains & Pulses",5,"Masoor Dal","South Zone",37,Chennai,89
7566555,2023-01-10,Vegetables,9,Onion,"South Zone",37,Chennai,24
7565830,2023-01-10,"Grains & Pulses",7,"Moong Dal","South Zone",37,Chennai,111
7566196,2023-01-10,"Edible Oils",8,"Mustard Oil (Packed)","South Zone",37,Chennai,181
7566913,2023-01-10,"Edible Oils",10,"Palm Oil (Packed)","South Zone",37,Chennai,98
7568985,2023-01-10,"Edible Oils",16,"Sunflower Oil (Packed)","South Zone",37,Chennai,153
7567196,2023-01-10,Vegetables,11,Potato,"South Zone",37,Chennai,33
7567560,2023-01-10,"Grains & Pulses",12,Rice,"South Zone",37,Chennai,57
7567930,2023-01-10,Others,13,"Salt Pack (Iodised)","South Zone",37,Chennai,26
7568620,2023-01-10,Others,15,Sugar,"South Zone",37,Chennai,38
7569305,2023-01-10,Others,17,"Tea Loose","South Zone",37,Chennai,303
7571797,2023-01-11,"Grains & Pulses",2,"Gram Dal","South Zone",37,Chennai,71
7569667,2023-01-10,Vegetables,18,Tomato,"South Zone",37,Chennai,21
7571094,2023-01-10,"Grains & Pulses",22,Wheat,"South Zone",37,Chennai,41
7571430,2023-01-11,"Grains & Pulses",1,"Atta (Wheat)","South Zone",37,Chennai,41
7570028,2023-01-10,"Grains & Pulses",19,"Tur/Arhar Dal","South Zone",37,Chennai,122
7570390,2023-01-10,"Grains & Pulses",20,"Urad Dal","South Zone",37,Chennai,121
7570750,2023-01-10,"Edible Oils",21,"Vanaspati (Packed)","South Zone",37,Chennai,121
7572148,2023-01-11,"Edible Oils",3,"Groundnut Oil (Packed)","South Zone",37,Chennai,183
7572420,2023-01-11,Others,4,Gur,"South Zone",37,Chennai,61
7572775,2023-01-11,"Grains & Pulses",5,"Masoor Dal","South Zone",37,Chennai,91
7573143,2023-01-11,Others,6,"Milk @","South Zone",37,Chennai,40
7573868,2023-01-11,"Edible Oils",8,"Mustard Oil (Packed)","South Zone",37,Chennai,181
7573502,2023-01-11,"Grains & Pulses",7,"Moong Dal","South Zone",37,Chennai,105
7574226,2023-01-11,Vegetables,9,Onion,"South Zone",37,Chennai,26
7574581,2023-01-11,"Edible Oils",10,"Palm Oil (Packed)","South Zone",37,Chennai,98
7578400,2023-01-11,"Edible Oils",21,"Vanaspati (Packed)","South Zone",37,Chennai,121
7574865,2023-01-11,Vegetables,11,Potato,"South Zone",37,Chennai,33
7575226,2023-01-11,"Grains & Pulses",12,Rice,"South Zone",37,Chennai,57
7575594,2023-01-11,Others,13,"Salt Pack (Iodised)","South Zone",37,Chennai,26
7577682,2023-01-11,"Grains & Pulses",19,"Tur/Arhar Dal","South Zone",37,Chennai,122
7578043,2023-01-11,"Grains & Pulses",20,"Urad Dal","South Zone",37,Chennai,121
7576281,2023-01-11,Others,15,Sugar,"South Zone",37,Chennai,39
7576645,2023-01-11,"Edible Oils",16,"Sunflower Oil (Packed)","South Zone",37,Chennai,153
7576967,2023-01-11,Others,17,"Tea Loose","South Zone",37,Chennai,303
7577325,2023-01-11,Vegetables,18,Tomato,"South Zone",37,Chennai,23
7582903,2023-01-12,"Grains & Pulses",12,Rice,"South Zone",37,Chennai,57
7578743,2023-01-11,"Grains & Pulses",22,Wheat,"South Zone",37,Chennai,43
7580435,2023-01-12,"Grains & Pulses",5,"Masoor Dal","South Zone",37,Chennai,93
7581165,2023-01-12,"Grains & Pulses",7,"Moong Dal","South Zone",37,Chennai,111
7579077,2023-01-12,"Grains & Pulses",1,"Atta (Wheat)","South Zone",37,Chennai,41
7579448,2023-01-12,"Grains & Pulses",2,"Gram Dal","South Zone",37,Chennai,73
7579801,2023-01-12,"Edible Oils",3,"Groundnut Oil (Packed)","South Zone",37,Chennai,183
7580076,2023-01-12,Others,4,Gur,"South Zone",37,Chennai,61
7580805,2023-01-12,Others,6,"Milk @","South Zone",37,Chennai,40
7581532,2023-01-12,"Edible Oils",8,"Mustard Oil (Packed)","South Zone",37,Chennai,181
7581894,2023-01-12,Vegetables,9,Onion,"South Zone",37,Chennai,29
7582254,2023-01-12,"Edible Oils",10,"Palm Oil (Packed)","South Zone",37,Chennai,98
7582537,2023-01-12,Vegetables,11,Potato,"South Zone",37,Chennai,34
7584652,2023-01-12,Others,17,"Tea Loose","South Zone",37,Chennai,303
7583965,2023-01-12,Others,15,Sugar,"South Zone",37,Chennai,39
7583274,2023-01-12,Others,13,"Salt Pack (Iodised)","South Zone",37,Chennai,26
7585013,2023-01-12,Vegetables,18,Tomato,"South Zone",37,Chennai,23
7585376,2023-01-12,"Grains & Pulses",19,"Tur/Arhar Dal","South Zone",37,Chennai,122
7588550,2023-01-13,Others,6,"Milk @","South Zone",37,Chennai,40
7586099,2023-01-12,"Edible Oils",21,"Vanaspati (Packed)","South Zone",37,Chennai,121
7586447,2023-01-12,"Grains & Pulses",22,Wheat,"South Zone",37,Chennai,43
7586784,2023-01-13,"Grains & Pulses",1,"Atta (Wheat)","South Zone",37,Chennai,41
7584330,2023-01-12,"Edible Oils",16,"Sunflower Oil (Packed)","South Zone",37,Chennai,153
7585740,2023-01-12,"Grains & Pulses",20,"Urad Dal","South Zone",37,Chennai,121
7587165,2023-01-13,"Grains & Pulses",2,"Gram Dal","South Zone",37,Chennai,73
7587528,2023-01-13,"Edible Oils",3,"Groundnut Oil (Packed)","South Zone",37,Chennai,183
7587806,2023-01-13,Others,4,Gur,"South Zone",37,Chennai,61
7588917,2023-01-13,"Grains & Pulses",7,"Moong Dal","South Zone",37,Chennai,111
7589295,2023-01-13,"Edible Oils",8,"Mustard Oil (Packed)","South Zone",37,Chennai,181
7589660,2023-01-13,Vegetables,9,Onion,"South Zone",37,Chennai,29
